instant_book,rating_checkin,person_capacity,rating_value,is_superhost,amenities,rev_count,cancel_policy,price,nightly_price,rating_cleanliness,host_id,response_time,bed_type,accuracy_rating,rating_communication,satisfaction_guest,hosting_id,url,rating_location,response_rate,room_type
True,,5,,False,"[1, 4, 5, 8, 9, 15, 21, 31, 33, 34, 40]",0,3,48.07399549386415,R$150,,39163198,1298.5,Real Bed,,,,17281387,https://www.airbnb.com.br/rooms/17281387,,1.0,Private room
False,10,3,10,True,"[1, 3, 4, 8, 21, 31, 33, 40, 44, 46, 47, 49, 50]",33,5,16.024665164621386,R$50,9,60097777,2106.0,Real Bed,9,10,95,11965268,https://www.airbnb.com.br/rooms/11965268,10,1.0,Private room
False,,5,,False,"[1, 4, 5, 7, 8, 9, 21, 31, 39]",0,3,30.44686381278063,R$95,,111855788,1069.0,Real Bed,,,,16815486,https://www.airbnb.com.br/rooms/16815486,,1.0,Entire home/apt
True,,1,,False,"[4, 8, 39, 40, 42, 44, 45, 46, 47, 49, 50]",0,5,16.345158467913812,R$51,,56454890,6744.0,Real Bed,,,,16645901,https://www.airbnb.com.br/rooms/16645901,,1.0,Private room
False,10,2,10,False,"[1, 4, 5, 7, 8, 9, 11, 21, 28, 31, 42, 44]",7,4,32.04933032924277,R$100,9,91869756,73488.0,Real Bed,10,9,97,15600108,https://www.airbnb.com.br/rooms/15600108,9,0.6000000238418579,Entire home/apt
True,10,5,9,False,"[1, 4, 5, 7, 8, 9, 11, 12, 21, 31, 40, 44, 46, 47]",23,3,43.0,R$134,10,80786602,32600.5,Real Bed,10,10,97,13769913,https://www.airbnb.com.br/rooms/13769913,10,0.800000011920929,Entire home/apt
True,10,2,10,False,"[1, 4, 5, 8, 39, 40, 42, 49, 50]",2,3,31.72883702595034,R$99,10,103884155,,Real Bed,10,10,100,17041518,https://www.airbnb.com.br/rooms/17041518,10,,Entire home/apt
True,,4,,False,"[1, 4, 5, 7, 8, 9, 11, 15, 21, 31, 35, 39, 40, 46, 47]",0,3,79.8028325198145,R$249,,64324636,5682.0,Real Bed,,,,17301294,https://www.airbnb.com.br/rooms/17301294,,0.8460000157356262,Private room
False,9,4,8,False,"[1, 5, 7, 8, 9, 15, 21, 31]",10,5,54.48386155971271,R$170,7,19132449,1549.5,Real Bed,10,9,88,4567540,https://www.airbnb.com.br/rooms/4567540,8,1.0,Entire home/apt
True,10,2,10,False,"[4, 8, 11, 17, 31, 40, 41, 44, 49]",15,5,17.627131681083522,R$55,10,97315985,245.5,Real Bed,10,10,99,15810776,https://www.airbnb.com.br/rooms/15810776,10,1.0,Private room
True,9,3,9,False,"[1, 4, 5, 6, 8, 14, 21, 28, 31, 40, 43]",20,3,26.28045086997907,R$82,9,53877491,3085.0,Real Bed,9,9,85,10457030,https://www.airbnb.com.br/rooms/10457030,9,1.0,Entire home/apt
instant_book,rating_checkin,person_capacity,rating_value,is_superhost,amenities,rev_count,cancel_policy,price,nightly_price,rating_cleanliness,host_id,response_time,bed_type,accuracy_rating,rating_communication,satisfaction_guest,hosting_id,url,rating_location,response_rate,room_type
False,9,3,9,False,"[1, 3, 4, 5, 6, 7, 9, 11, 12, 14, 21, 28, 31, 32, 35, 39, 40, 43, 44, 47]",63,5,33.65179684570491,R$105,9,28796397,3775.0,Real Bed,9,10,85,5554362,https://www.airbnb.com.br/rooms/5554362,9,1.0,Entire home/apt
True,10,5,9,False,"[1, 4, 5, 7, 8, 9, 11, 12, 21, 31, 40, 44, 46, 47]",23,3,43.0,R$134,10,80786602,32600.5,Real Bed,10,10,97,13769913,https://www.airbnb.com.br/rooms/13769913,10,0.800000011920929,Entire home/apt
False,9,3,10,False,"[1, 4, 5, 7, 8, 9, 15, 21, 32, 40, 44, 47]",3,3,38.459196395091325,R$120,10,108690087,2184.5,Real Bed,10,10,100,17169061,https://www.airbnb.com.br/rooms/17169061,10,1.0,Entire home/apt
True,10,2,9,False,"[1, 2, 3, 4, 5, 6, 7, 9, 14, 15, 16, 21, 31, 35, 36, 38, 39, 40, 41, 43, 44, 45, 46, 47, 51, 55, 57]",16,4,45.51004906752473,R$142,10,38373021,247.0,Real Bed,9,9,91,12311495,https://www.airbnb.com.br/rooms/12311495,9,1.0,Entire home/apt
True,9,3,9,False,"[1, 4, 5, 6, 8, 14, 21, 28, 31, 40, 43]",20,3,26.28045086997907,R$82,9,53877491,3085.0,Real Bed,9,9,85,10457030,https://www.airbnb.com.br/rooms/10457030,9,1.0,Entire home/apt
True,10,2,9,False,"[1, 3, 4, 8, 11, 17, 31, 40, 41, 44, 49]",21,5,16.98614507449867,R$53,10,97315985,245.5,Real Bed,10,10,94,15288006,https://www.airbnb.com.br/rooms/15288006,10,1.0,Private room
True,,2,,False,"[4, 8, 9, 12, 31, 50]",0,3,16.024665164621386,R$50,,123793485,,Real Bed,,,,18016199,https://www.airbnb.com.br/rooms/18016199,,,Private room
True,10,3,10,False,"[3, 4, 8, 9, 12, 14, 21, 28, 31, 33, 39, 40, 41, 42, 43, 44, 46, 47, 49]",7,4,25.639464263394217,R$80,10,22050432,1265.0,Real Bed,10,10,97,15700750,https://www.airbnb.com.br/rooms/15700750,10,1.0,Private room
True,,4,,False,"[1, 3, 4, 5, 7, 8, 9, 15, 21, 33, 34, 40, 44, 47]",0,4,33.97229014899734,R$106,,121554524,531.0,Real Bed,,,,17792387,https://www.airbnb.com.br/rooms/17792387,,1.0,Entire home/apt
False,9,2,9,False,"[1, 2, 3, 4, 5, 7, 8, 9, 14, 21, 28, 31, 38, 40, 44, 45, 46, 51, 55]",53,5,35.254263362167045,R$110,8,27212708,2919.0,Real Bed,9,9,79,5257499,https://www.airbnb.com.br/rooms/5257499,9,1.0,Entire home/apt
False,10,3,10,True,"[1, 3, 4, 8, 21, 31, 33, 40, 44, 46, 47, 49, 50]",33,5,16.024665164621386,R$50,9,60097777,2106.0,Real Bed,9,10,95,11965268,https://www.airbnb.com.br/rooms/11965268,10,1.0,Private room
True,10,1,10,False,"[4, 8, 11, 12, 33, 40, 44, 45, 46, 47, 49, 50]",9,3,14.422198648159247,R$45,10,39878957,2809.0,Real Bed,10,10,98,15726218,https://www.airbnb.com.br/rooms/15726218,10,1.0,Private room
False,9,3,9,False,"[1, 3, 4, 5, 8, 31, 35, 36, 38, 39, 40, 41, 42, 43, 44, 46, 47, 50]",11,5,22.43453123046994,R$70,9,25835907,1124.0,Real Bed,9,10,89,13634281,https://www.airbnb.com.br/rooms/13634281,8,1.0,Entire home/apt
True,10,4,10,False,"[1, 4, 5, 7, 8, 9, 21, 31, 39, 40, 42, 44, 47, 57]",13,3,47.11251558398687,R$147,9,113063566,513.0,Real Bed,10,10,93,16925923,https://www.airbnb.com.br/rooms/16925923,10,0.9139999747276306,Entire home/apt
False,10,10,9,False,"[1, 2, 3, 4, 5, 6, 8, 9, 14, 15, 21, 25, 28, 31, 33, 35, 36, 39, 40, 41, 44, 45, 46, 47, 51, 53]",47,5,111.85216284905727,R$349,8,4140578,1471.0,Real Bed,9,10,94,4939420,https://www.airbnb.com.br/rooms/4939420,10,1.0,Entire home/apt
True,,2,,False,"[1, 4, 5, 7, 8, 9, 12, 21, 40, 44, 50, 56]",0,3,57.68879459263699,R$180,,122837507,,Real Bed,,,,18054872,https://www.airbnb.com.br/rooms/18054872,,,Private room
True,10,3,10,False,"[1, 4, 5, 7, 8, 9, 11, 12, 21, 31, 40, 44, 47]",9,5,34.61327675558219,R$108,10,113242884,303.0,Real Bed,10,10,93,16945111,https://www.airbnb.com.br/rooms/16945111,10,1.0,Entire home/apt
False,10,2,10,False,"[1, 2, 3, 4, 5, 6, 7, 8, 11, 14, 21, 28, 33, 39, 40, 42, 43, 44, 45, 46, 47, 49, 50]",9,5,20.8320647140078,R$65,10,72885106,782.0,Real Bed,10,10,100,16351192,https://www.airbnb.com.br/rooms/16351192,10,1.0,Private room
instant_book,rating_checkin,person_capacity,rating_value,is_superhost,amenities,rev_count,cancel_policy,price,nightly_price,rating_cleanliness,host_id,response_time,bed_type,accuracy_rating,rating_communication,satisfaction_guest,hosting_id,url,rating_location,response_rate,room_type
True,10,6,9,False,"[1, 4, 5, 6, 8, 9, 11, 14, 21, 28, 31, 32, 33, 35, 40, 44, 46, 47]",31,5,64.09866065848554,R$200,9,16479577,5719.0,Real Bed,9,10,95,3415034,https://www.airbnb.com.br/rooms/3415034,9,1.0,Entire home/apt
False,,2,,True,"[1, 3, 4, 8, 14, 21, 28, 31, 33, 40, 42, 44, 46, 47, 49, 50]",0,5,16.024665164621386,R$50,,60097777,2106.0,Real Bed,,,,17005297,https://www.airbnb.com.br/rooms/17005297,,1.0,Private room
False,10,2,10,False,"[1, 4, 5, 7, 8, 9, 11, 21, 28, 31, 42, 44]",7,4,32.04933032924277,R$100,9,91869756,73488.0,Real Bed,10,9,97,15600108,https://www.airbnb.com.br/rooms/15600108,9,0.6000000238418579,Entire home/apt
True,,5,,False,"[1, 4, 5, 6, 7, 8, 9, 14, 15, 21, 28, 30, 31, 33, 35, 39, 40, 42, 44, 45, 46, 47]",0,3,48.07399549386415,R$150,,123461414,,Real Bed,,,,17976036,https://www.airbnb.com.br/rooms/17976036,,,Entire home/apt
False,10,2,10,False,"[1, 4, 5, 7, 8, 9, 14, 28, 39, 40, 46, 49, 50]",7,3,16.024665164621386,R$50,10,5560163,1444.5,Real Bed,10,10,97,16859627,https://www.airbnb.com.br/rooms/16859627,9,1.0,Entire home/apt
True,10,2,10,False,"[1, 2, 3, 4, 8, 9, 11, 28, 31, 33, 40, 44, 47, 50]",6,3,11.21726561523497,R$35,9,86955723,540.0,Real Bed,10,10,100,15019020,https://www.airbnb.com.br/rooms/15019020,10,1.0,Private room
False,9,2,9,False,"[1, 2, 3, 4, 5, 7, 8, 9, 14, 21, 28, 31, 38, 40, 44, 45, 46, 51, 55]",53,5,35.254263362167045,R$110,8,27212708,2919.0,Real Bed,9,9,79,5257499,https://www.airbnb.com.br/rooms/5257499,9,1.0,Entire home/apt
False,,2,,False,"[1, 2, 4, 5, 8, 9, 12, 21, 30, 33, 40, 45, 46, 49, 50]",0,3,19.229598197545663,R$60,,16477616,5032.0,Real Bed,,,,16231373,https://www.airbnb.com.br/rooms/16231373,,1.0,Private room
False,10,3,10,True,"[1, 2, 3, 4, 5, 8, 9, 14, 21, 28, 31, 33, 37, 39, 40, 41, 42, 43, 44, 45, 46, 47, 50]",33,5,18.909104894253236,R$59,10,57825352,586.0,Real Bed,10,10,98,11965532,https://www.airbnb.com.br/rooms/11965532,10,1.0,Private room
False,10,4,10,False,"[1, 3, 4, 5, 7, 8, 9, 12, 28, 31, 32, 33, 34, 35, 36, 37, 40, 41, 43, 44, 45, 46, 47, 50]",5,5,30.44686381278063,R$95,10,105209287,5843.0,Real Bed,10,10,96,16488374,https://www.airbnb.com.br/rooms/16488374,9,1.0,Entire home/apt
False,,5,,False,"[1, 4, 5, 7, 8, 9, 21, 31, 39]",0,3,30.44686381278063,R$95,,111855788,1069.0,Real Bed,,,,16815486,https://www.airbnb.com.br/rooms/16815486,,1.0,Entire home/apt
True,,5,,False,"[1, 4, 5, 8, 9, 15, 21, 31, 33, 34, 40]",0,3,48.07399549386415,R$150,,39163198,1298.5,Real Bed,,,,17281387,https://www.airbnb.com.br/rooms/17281387,,1.0,Private room
True,10,2,9,False,"[1, 3, 4, 8, 11, 17, 31, 40, 41, 44, 49]",21,5,16.98614507449867,R$53,10,97315985,245.5,Real Bed,10,10,94,15288006,https://www.airbnb.com.br/rooms/15288006,10,1.0,Private room
True,9,3,9,False,"[1, 4, 5, 6, 8, 14, 21, 28, 31, 40, 43]",20,3,26.28045086997907,R$82,9,53877491,3085.0,Real Bed,9,9,85,10457030,https://www.airbnb.com.br/rooms/10457030,9,1.0,Entire home/apt
False,10,3,10,False,"[1, 3, 4, 5, 8, 31, 35, 36, 38, 39, 40, 41, 43, 44, 45, 46, 47]",21,5,22.43453123046994,R$70,10,25835907,1124.0,Real Bed,10,10,96,12546713,https://www.airbnb.com.br/rooms/12546713,9,1.0,Entire home/apt
True,10,4,10,False,"[1, 4, 5, 7, 8, 9, 21, 31, 39, 40, 42, 44, 47, 57]",13,3,47.11251558398687,R$147,9,113063566,513.0,Real Bed,10,10,93,16925923,https://www.airbnb.com.br/rooms/16925923,10,0.9139999747276306,Entire home/apt
True,,4,,False,"[1, 3, 4, 5, 7, 8, 9, 15, 21, 33, 34, 40, 44, 47]",0,4,33.97229014899734,R$106,,121554524,531.0,Real Bed,,,,17792387,https://www.airbnb.com.br/rooms/17792387,,1.0,Entire home/apt
True,10,5,9,False,"[1, 4, 5, 7, 8, 9, 11, 12, 21, 31, 40, 44, 46, 47]",23,3,43.0,R$134,10,80786602,32600.5,Real Bed,10,10,97,13769913,https://www.airbnb.com.br/rooms/13769913,10,0.800000011920929,Entire home/apt
instant_book,rating_checkin,person_capacity,rating_value,is_superhost,amenities,rev_count,cancel_policy,price,nightly_price,rating_cleanliness,host_id,response_time,bed_type,accuracy_rating,rating_communication,satisfaction_guest,hosting_id,url,rating_location,response_rate,room_type
False,10,4,10,False,"[1, 3, 4, 5, 7, 8, 9, 12, 28, 31, 32, 33, 34, 35, 36, 37, 40, 41, 43, 44, 45, 46, 47, 50]",5,5,30.44686381278063,R$95,10,105209287,5843.0,Real Bed,10,10,96,16488374,https://www.airbnb.com.br/rooms/16488374,9,1.0,Entire home/apt
True,10,6,9,False,"[1, 2, 3, 4, 5, 7, 8, 9, 11, 12, 14, 15, 21, 28, 30, 31, 32, 33, 34, 39, 43, 44, 46]",26,5,52.27307883100327,R$163,10,41242957,1649.0,Real Bed,9,10,94,7909095,https://www.airbnb.com.br/rooms/7909095,10,1.0,Entire home/apt
False,,2,,False,"[1, 2, 3, 4, 7, 8, 14, 21, 28, 33, 40, 44, 46, 47, 50]",0,3,25.639464263394217,R$80,,80730893,,Real Bed,,,,17570693,https://www.airbnb.com.br/rooms/17570693,,,Private room
False,,2,,False,"[1, 4, 7, 8, 9, 33, 37, 39, 40, 41, 42, 44, 45, 46, 47]",0,3,25.639464263394217,R$80,,111965365,1934.0,Real Bed,,,,16826676,https://www.airbnb.com.br/rooms/16826676,,1.0,Private room
True,,8,,False,"[4, 5, 7, 8, 9, 12, 15, 21, 25, 30, 31, 33, 34, 35, 40, 41, 42, 44, 45, 46, 47, 57]",0,3,40.38215621484589,R$126,,114037039,,Real Bed,,,,17960070,https://www.airbnb.com.br/rooms/17960070,,,Entire home/apt
False,,4,,False,"[1, 5, 7, 8, 9, 15, 21, 25, 31, 33, 39, 40, 44, 45, 46, 47]",0,3,48.07399549386415,R$150,,40297448,232.0,Real Bed,,,,17732877,https://www.airbnb.com.br/rooms/17732877,,1.0,Entire home/apt
True,10,3,10,True,"[1, 2, 3, 4, 5, 7, 8, 9, 14, 15, 21, 28, 31, 35, 40, 42, 44, 45, 47]",37,5,47.75350219057173,R$149,10,80217717,3818.5,Real Bed,10,10,98,13722475,https://www.airbnb.com.br/rooms/13722475,10,1.0,Entire home/apt
True,,3,,False,"[4, 5, 8, 9, 31, 33, 40, 42, 44, 47]",0,3,28.844397296318494,R$90,,114071149,,Real Bed,,,,17013543,https://www.airbnb.com.br/rooms/17013543,,,Private room
True,,2,,False,"[1, 4, 5, 7, 8, 9, 21, 31, 40, 44]",1,3,57.68879459263699,R$180,,81101430,,Real Bed,,,,13796427,https://www.airbnb.com.br/rooms/13796427,,,Private room
True,,2,,False,"[4, 8, 9, 33, 40, 42, 44, 46, 49, 50]",0,3,25.639464263394217,R$80,,113710683,,Real Bed,,,,16985323,https://www.airbnb.com.br/rooms/16985323,,,Private room
False,10,5,10,False,"[1, 4, 7, 8, 9, 14, 21, 28, 31, 33, 37, 39, 40, 43, 44, 46, 47, 56]",2,5,29.870330760573296,R$95,10,51067600,15314.0,Real Bed,10,10,100,12134392,https://www.airbnb.com.br/rooms/12134392,10,0.8889999985694885,Entire home/apt
False,,6,,False,"[1, 4, 5, 8, 9, 11, 21, 31, 39, 40, 42, 44, 47]",0,3,35.254263362167045,R$110,,2502575,15694.5,Real Bed,,,,17604422,https://www.airbnb.com.br/rooms/17604422,,0.968999981880188,Entire home/apt
True,10,6,10,False,"[1, 4, 5, 8, 11, 12, 15, 21, 31, 40, 47]",1,3,53.842874953127854,R$168,10,2502575,15694.5,Real Bed,10,10,100,17300643,https://www.airbnb.com.br/rooms/17300643,10,0.968999981880188,Entire home/apt
True,10,4,9,False,"[1, 2, 3, 4, 5, 7, 8, 9, 14, 21, 28, 30, 31, 39, 40, 43, 44, 45, 46, 47]",20,5,48.07399549386415,R$150,9,54599073,1914.0,Real Bed,10,10,94,15461055,https://www.airbnb.com.br/rooms/15461055,10,1.0,Entire home/apt
True,,2,,False,"[1, 4, 5, 7, 8, 9, 12, 21, 40, 44, 50, 56]",0,3,57.68879459263699,R$180,,122837507,,Real Bed,,,,18054872,https://www.airbnb.com.br/rooms/18054872,,,Private room
True,10,1,10,False,"[3, 4, 8, 28, 31, 39, 40, 50]",1,5,11.21726561523497,R$35,10,51763947,6743.0,Real Bed,10,10,100,10087916,https://www.airbnb.com.br/rooms/10087916,10,1.0,Private room
False,10,2,9,False,"[1, 2, 3, 4, 5, 8, 9, 14, 21, 28, 31, 33, 34, 39, 40, 43]",19,5,39.0,R$122,9,51005533,3645.0,Real Bed,10,10,93,9993480,https://www.airbnb.com.br/rooms/9993480,9,1.0,Entire home/apt
False,10,2,10,False,"[1, 4, 5, 7, 8, 9, 14, 28, 39, 40, 46, 49, 50]",7,3,16.024665164621386,R$50,10,5560163,1444.5,Real Bed,10,10,97,16859627,https://www.airbnb.com.br/rooms/16859627,9,1.0,Entire home/apt
True,10,2,10,False,"[4, 8, 9, 11, 12, 31, 33, 40, 44, 46, 56]",7,3,16.024665164621386,R$50,10,71447415,8942.5,Real Bed,9,10,100,16331996,https://www.airbnb.com.br/rooms/16331996,10,1.0,Private room
True,,2,,False,"[4, 8, 9, 12, 31, 50]",0,3,16.024665164621386,R$50,,123793485,,Real Bed,,,,18016199,https://www.airbnb.com.br/rooms/18016199,,,Private room
True,10,4,10,False,"[1, 2, 3, 4, 5, 7, 8, 9, 14, 15, 21, 25, 28, 30, 31, 35, 36, 40, 41, 43, 44, 45, 46, 47]",12,3,49.6764620103263,R$155,10,84936406,5158.0,Real Bed,9,10,95,14148038,https://www.airbnb.com.br/rooms/14148038,9,0.8709999918937683,Entire home/apt
False,9,2,10,False,"[1, 2, 3, 4, 5, 7, 9, 11, 14, 15, 17, 18, 21, 28, 31, 32, 35, 39, 40, 44, 46, 47]",21,5,22.755024533762366,R$71,8,43122310,3987.0,Real Bed,9,10,79,8170779,https://www.airbnb.com.br/rooms/8170779,8,1.0,Entire home/apt
True,10,4,10,False,"[1, 4, 5, 7, 8, 9, 21, 31, 39, 40, 42, 44, 47, 57]",13,3,47.11251558398687,R$147,9,113063566,513.0,Real Bed,10,10,93,16925923,https://www.airbnb.com.br/rooms/16925923,10,0.9139999747276306,Entire home/apt
False,8,4,7,False,"[1, 3, 4, 5, 6, 7, 8, 9, 11, 12, 14, 21, 31, 40, 44]",2,3,33.65179684570491,R$105,8,101099427,16563.5,Real Bed,7,8,70,15660331,https://www.airbnb.com.br/rooms/15660331,10,1.0,Entire home/apt
False,9,3,10,False,"[1, 4, 5, 7, 8, 9, 15, 21, 32, 40, 44, 47]",3,3,38.459196395091325,R$120,10,108690087,2184.5,Real Bed,10,10,100,17169061,https://www.airbnb.com.br/rooms/17169061,10,1.0,Entire home/apt
False,10,3,9,True,"[1, 2, 3, 4, 5, 8, 9, 14, 21, 28, 31, 33, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 50]",15,5,19.229598197545663,R$60,9,57825352,586.0,Real Bed,10,9,93,11375901,https://www.airbnb.com.br/rooms/11375901,10,1.0,Private room
True,,2,,False,"[1, 4, 8, 9, 11, 33, 40, 42, 45, 46]",0,3,12.819732131697108,R$40,,23570916,841.0,Real Bed,,,,17683341,https://www.airbnb.com.br/rooms/17683341,,1.0,Private room
False,10,2,10,False,"[1, 2, 3, 4, 8, 14, 21, 28, 33, 35, 36, 38, 40, 41, 42, 44, 45, 46, 49, 50, 73]",7,5,22.43453123046994,R$70,10,20871690,780.0,Real Bed,10,10,97,8633634,https://www.airbnb.com.br/rooms/8633634,10,1.0,Private room
True,10,3,10,False,"[3, 4, 8, 9, 12, 14, 21, 28, 31, 33, 39, 40, 41, 42, 43, 44, 46, 47, 49]",7,4,25.639464263394217,R$80,10,22050432,1265.0,Real Bed,10,10,97,15700750,https://www.airbnb.com.br/rooms/15700750,10,1.0,Private room
